itr,mu,sigma
309,2.4951456310679614,7.0137304804097225
310,2.4935483870967747,6.9918938605619205
311,2.4951768488745985,6.9702339719399165
312,2.490384615384616,6.955035749506909
313,2.4888178913738024,6.933581030734217
314,2.4872611464968157,6.912258103777035
315,2.485714285714286,6.891065759637194
316,2.4810126582278484,6.876221759333447
317,2.4763406940063093,6.861427618943375
318,2.493710691823899,6.935495035797644
319,2.4890282131661436,6.92072601487801
320,2.484374999999999,6.906005859375013
321,2.5015576323987534,6.978969536398145
322,2.496894409937888,6.9642760695960915
323,2.492260061919504,6.949630495835302
324,2.487654320987654,6.93503276939492
325,2.5015384615384613,6.976151479289951
326,2.515337423312883,7.016635929090303
327,2.516819571865443,6.995894472032854
328,2.518292682926829,6.975275133848909
329,2.5227963525835864,6.960726526916797
330,2.524242424242424,6.94032139577595
331,2.522658610271903,6.920181451428894
332,2.527108433734939,6.905891638844546
333,2.5225225225225216,6.892135378621878
334,2.520958083832334,6.872315249740055
335,2.51641791044776,6.8586856760971395
336,2.514880952380951,6.8390642715419645
337,2.510385756676557,6.825559791844619
338,2.5059171597633125,6.812095164735141
339,2.5044247787610607,6.792753282689862
340,2.5088235294117633,6.779333910034617
341,2.513196480938415,6.765954885148922
342,2.511695906432747,6.746939229164545
343,2.507288629737608,6.733911890453823
344,2.5029069767441845,6.720921782044365
345,2.4985507246376795,6.707968914093694
346,2.494219653179189,6.6950532927929585
347,2.4899135446685863,6.682174920479382
348,2.4885057471264354,6.663660985599169
349,2.48997134670487,6.64531489889247
350,2.548571428571427,7.824783673469402
351,2.544159544159543,7.8093034959131975
352,2.5568181818181803,7.8433626033058
353,2.5580736543909333,7.821698272195444
354,2.553672316384179,7.806441316352278
355,2.560563380281688,7.801261654433663
356,2.556179775280897,7.786169675546035
357,2.565826330532211,7.7974876224999985
358,2.5614525139664783,7.782536437689229
359,2.568245125348187,7.777376029050073
360,2.5694444444444424,7.756288580246932
361,2.5650969529085854,7.741607262068293
362,2.577348066298341,7.774404016971415
363,2.575757575757574,7.753902662993589
364,2.5714285714285694,7.739403453689186
365,2.567123287671231,7.724946519046743
366,2.562841530054643,7.7105318164173475
367,2.5613079019073552,7.69038303053703
368,2.5570652173913024,7.6760913870510565
369,2.5528455284552827,7.6618414964637624
370,2.548648648648647,7.647633308984678
371,2.547169811320753,7.6278289172557745
372,2.5510752688172027,7.612982714764728
373,2.55764075067024,7.608607838768352
374,2.5561497326203195,7.589093196831493
375,2.5519999999999987,7.575296000000015
376,2.5664893617021263,7.633877037120884
377,2.56233421750663,7.620119750367637
378,2.558201058201057,7.606400996612651
379,2.5540897097625317,7.592720741292542
380,2.549999999999999,7.5790789473684335
381,2.5511811023622037,7.559716452766251
382,2.5575916230366484,7.555583728516225
383,2.577023498694516,7.680098712241557
384,2.5755208333333326,7.660963270399317
385,2.5714285714285707,7.647495361781087
386,2.5673575129533672,7.634064001718178
387,2.563307493540051,7.620669163845665
388,2.5592783505154633,7.607310819428218
389,2.5552699228791766,7.593988937424426
390,2.553846153846153,7.575305719921115
391,2.5703324808184136,7.661933137538358
392,2.566326530612244,7.64866201582675
393,2.5623409669211186,7.635426580942589
394,2.560913705583755,7.616847896106585
395,2.582278481012657,7.777407466752138
396,2.5808080808080796,7.758621569227643
397,2.5894206549118377,7.7684523091955535
398,2.585427135678391,7.7552650185601495
399,2.593984962406014,7.764976350651078
400,2.592499999999999,7.7464437500000125
401,2.5885286783042383,7.733434493566595
402,2.5870646766169143,7.715056558006003
403,2.585607940446649,7.6967655733364655
404,2.589108910891088,7.682653661405758
405,2.59753086419753,7.692339582380747
406,2.5935960591132994,7.67966342303867
407,2.5970515970515957,7.665642412571173
408,2.5931372549019596,7.653090157631693
409,2.5965770171149134,7.63920588710016
410,2.592682926829267,7.62677572873291
411,2.5985401459854005,7.622284973449138
412,2.594660194174756,7.6099714864737615
413,2.5907990314769966,7.597687739272681
414,2.5869565217391295,7.585433732409169
415,2.583132530120481,7.57320946436349
416,2.579326923076922,7.561014931582852
417,2.575539568345323,7.54885012853028
418,2.5717703349282286,7.536715047732435
419,2.5704057279236268,7.51950604063546
420,2.5666666666666655,7.50746031746033
421,2.570071258907362,7.494496194447121
422,2.575829383886255,7.4906954021697745
423,2.5721040189125284,7.478843563648163
424,2.5683962264150932,7.467020069419734
425,2.56470588235294,7.455224913494821
426,2.561032863849764,7.443458088121857
427,2.5573770491803267,7.431719583829244
428,2.5537383177570083,7.4200093894663395
429,2.5501165501165493,7.408327492243587
430,2.5465116279069755,7.396673877771782
431,2.5522041763341057,7.393446417708788
432,2.5486111111111103,7.381896219135814
433,2.5519630484988443,7.369701689165775
434,2.5483870967741926,7.35825776720679
435,2.5448275862068956,7.346841062227519
436,2.555045871559632,7.375410318996729
437,2.5583524027459945,7.363299802585771
438,2.5570776255707752,7.347198765663779
439,2.5535307517084274,7.335972727414251
440,2.5522727272727264,7.319994834710755
441,2.56689342403628,7.397452707462437
442,2.57918552036199,7.447349562867276
443,2.6094808126410824,7.836208082588968
444,2.617117117117116,7.8443916889862955
445,2.615730337078651,7.827617725034728
446,2.61659192825112,7.810397353656831
447,2.615212527964205,7.79377305326588
448,2.6138392857142847,7.777219188456644
449,2.6102449888641415,7.765685686082918
450,2.6066666666666656,7.754177777777789
451,2.6031042128603095,7.742695463640799
452,2.6084070796460166,7.738247905082634
453,2.6048565121412794,7.726863831508376
454,2.605726872246695,7.710187467251461
455,2.6021978021978014,7.698896268566608
456,2.5986842105263146,7.687629847645441
457,2.60831509846827,7.7131037256582635
458,2.6048034934497806,7.701898323830602
459,2.6034858387799553,7.685913774853938
460,2.599999999999999,7.674782608695661
461,2.596529284164858,7.663675589706439
462,2.5952380952380945,7.647856112141836
463,2.593952483801295,7.632101656489523
464,2.5926724137931023,7.616411823721772
465,2.599999999999999,7.624946236559149
466,2.596566523605149,7.614065464458741
467,2.595289079229121,7.598521704441775
468,2.5961538461538454,7.582634779750173
469,2.5927505330490397,7.571887743736399
470,2.595744680851063,7.559981892258952
471,2.5923566878980884,7.549325868527468
472,2.5932203389830497,7.533682849755829
473,2.5898520084566585,7.523110548923039
474,2.588607594936708,7.507971478929669
475,2.5915789473684203,7.496350138504164
476,2.5882352941176463,7.485912011863579
477,2.5849056603773577,7.475495431351617
478,2.5836820083682,7.460570543232797
479,2.5991649269311057,7.559581766118533
480,2.5979166666666655,7.544578993055568
481,2.598752598752598,7.529229213220907
482,2.599585062240663,7.513941736540359
483,2.598343685300206,7.499127691404234
484,2.603305785123966,7.4955262618673695
485,2.6061855670103085,7.484085450100977
486,2.6049382716049374,7.469440634049698
487,2.6016427104722784,7.45938128507521
488,2.598360655737704,7.449341574845482
489,2.609406952965234,7.493653840524264
490,2.606122448979591,7.4836359850062575
491,2.6048879837067203,7.469141077065394
492,2.605691056910568,7.454276554960683
493,2.6064908722109523,7.43947105316213
494,2.607287449392712,7.4247242210165805
495,2.6080808080808073,7.410035710641782
496,2.6048387096774186,7.400299167533828
497,2.6056338028169006,7.385722787428807
498,2.6104417670682722,7.38238092933986
499,2.6092184368737468,7.3683318540889475
500,2.607999999999999,7.35433600000001
501,2.6067864271457077,7.340393066163093
502,2.603585657370517,7.330903477722587
503,2.628230616302186,7.621230865305196
504,2.634920634920634,7.6286218190980195
505,2.631683168316831,7.618798157043436
506,2.6284584980237145,7.608992485431747
507,2.6252465483234704,7.59920482087074
508,2.622047244094487,7.589435178870368
509,2.6208251473477397,7.575283405575872
510,2.6176470588235285,7.5655709342560655
511,2.6183953033268095,7.551051045300848
512,2.623046874999999,7.547359466552744
513,2.6198830409356715,7.537772306008698
514,2.6167315175097268,7.528202546594206
515,2.6135922330097077,7.518650202658131
516,2.614341085271317,7.504367976684102
517,2.611218568665376,7.494883814896995
518,2.6081081081081074,7.485416884065541
519,2.6050096339113673,7.475967196438989
520,2.607692307692307,7.465325443786992
521,2.6046065259117075,7.455948069746289
522,2.6015325670498077,7.446587689552423
523,2.609942638623326,7.469270168793813
524,2.6068702290076327,7.459952799953393
525,2.622857142857142,7.579668027210894
526,2.6216730038022806,7.565994159233191
527,2.6223908918406065,7.551908515135266
528,2.62121212121212,7.538337924701571
529,2.618147448015122,7.529046851605029
530,2.6150943396226407,7.519772160911366
531,2.6139359698681726,7.506321796276798
532,2.610902255639097,7.497099185934771
533,2.609756097560975,7.483732210680465
534,2.606741573033707,7.474561292766075
535,2.6037383177570086,7.465406585728022
536,2.6063432835820888,7.4551090164847515
537,2.6033519553072617,7.446022283948703
538,2.6115241635687725,7.468045632315762
539,2.608534322820036,7.458999521549228
540,2.614814814814814,7.466447187928682
541,2.613678373382624,7.453343401177401
542,2.610701107011069,7.444387331327199
543,2.607734806629833,7.435446618438604
544,2.6047794117647047,7.426521274870255
545,2.603669724770641,7.4135645147714975
546,2.6007326007325995,7.404688107984824
547,2.5978062157221196,7.395826997182584
548,2.5985401459854,7.382625606052548
549,2.6010928961748623,7.37274926095137
550,2.598181818181817,7.363996694214889
551,2.59709618874773,7.351280134123419
552,2.603260869565216,7.358902410207953
553,2.6003616636528015,7.350234950573738
554,2.5974729241877244,7.341582061541284
555,2.5945945945945934,7.332943754565391
556,2.595323741007193,7.320050075047889
557,2.592459605026929,7.311469174759643
558,2.589605734767024,7.302902711938454
559,2.6010733452593904,7.363218883708147
560,2.605357142857142,7.3603284438775685
561,2.6078431372549007,7.35066932298768
562,2.606761565836298,7.338246096174077
563,2.6039076376554164,7.329789348485199
564,2.601063829787233,7.321346385996697
565,2.5982300884955745,7.312917221395582
566,2.5954063604240276,7.30450186667334
567,2.5925925925925917,7.296100333137386
568,2.591549295774647,7.283872247569941
569,2.5957820738137074,7.281247586954589
570,2.59298245614035,7.272933210218545
571,2.590192644483362,7.264632362187594
572,2.5874125874125866,7.256345053547868
573,2.5846422338568926,7.248071294341974
574,2.5818815331010443,7.239811093979549
575,2.5791304347826074,7.2315644612476575
576,2.5763888888888875,7.223331404321007
577,2.5736568457538977,7.215111930772048
578,2.5709342560553616,7.20690604758087
579,2.575129533678755,7.204631891683916
580,2.5775862068965503,7.19570451843046
581,2.5748709122203084,7.187595723439636
582,2.573883161512026,7.17581275610824
583,2.571183533447683,7.1677459405865065
584,2.5719178082191765,7.155786732970561
585,2.579487179487178,7.17701512163053
586,2.5767918088737187,7.1690176938578425
587,2.577512776831344,7.1571093162762995
588,2.579931972789114,7.14837278448797
589,2.5806451612903207,7.136535407196476
590,2.5779661016949134,7.128667049698388
591,2.57529610829103,7.1208110375314115
592,2.5726351351351333,7.112967380387168
593,2.5750421585160184,7.104402401258097
594,2.574074074074072,7.092997880034942
595,2.573109243697477,7.081629828401975
596,2.570469798657716,7.073893067879852
597,2.5695142378559446,7.06258820624622
598,2.5702341137123725,7.051087236160697
599,2.56761268781302,7.0434251855485615
600,2.5666666666666647,7.0322222222222495
601,2.565723793677203,7.0210547589846355
602,2.5647840531561443,7.009922627785592
603,2.562189054726366,7.002351426944905
604,2.5629139072847664,6.99107495285297
605,2.5619834710743783,6.980042346834259
606,2.5594059405940577,6.972543541482888
607,2.560131795716637,6.961375929911632
608,2.5592105263157876,6.9504414819944875
609,2.556650246305417,6.943014066506536
610,2.5557377049180308,6.932139209889844
611,2.5531914893617005,6.924748406867039
612,2.5506535947712403,6.917368853859651
613,2.5481239804241422,6.910000558854001
614,2.5537459283387607,6.918121147174
615,2.5512195121951207,6.91079119571686
616,2.5535714285714275,6.902974257884995
617,2.551053484602916,6.895691758889828
618,2.550161812297733,6.885024245661465
619,2.547657512116315,6.877777226805468
620,2.545161290322579,6.870541103017715
621,2.5458937198067617,6.859810030572501
622,2.55466237942122,6.896529709163495
623,2.5537720706260014,6.885952866186268
624,2.5512820512820493,6.878780407626589
625,2.550399999999998,6.868259840000028
626,2.547923322683704,6.861121885494419
627,2.5518341307814976,6.859753414273713
628,2.550955414012737,6.849314373808295
629,2.548489666136723,6.84224334687257
630,2.5555555555555536,6.862786596119958
631,2.557844690966718,6.855211836417957
632,2.5553797468354413,6.848198906425279
633,2.5560821484992085,6.83769207540015
634,2.5567823343848564,6.827217406880381
635,2.5559055118110217,6.816953313906654
636,2.5628930817610045,6.837239428820089
637,2.5635792778649904,6.826805399131058
638,2.5642633228840106,6.816403140692433
639,2.561815336463222,6.809559145868106
640,2.564062499999998,6.802145996093776
641,2.561622464898594,6.795344637498475
642,2.5591900311526463,6.788552614978529
643,2.5614307931570743,6.781218481602353
644,2.5590062111801224,6.774468577601199
645,2.5612403100775176,6.767179856979776
646,2.560371517027862,6.757191193244475
647,2.5641421947449747,6.755932146704947
648,2.5617283950617264,6.749276024996217
649,2.56086286594761,6.73936196732679
650,2.5584615384615366,6.732736094674582
651,2.560675883256527,6.725581110002125
652,2.558282208588955,6.7189958221988295
653,2.5558958652373645,6.712419296966083
654,2.555045871559632,6.7026274443790035
655,2.554198473282441,6.692864052211434
656,2.5518292682926815,6.686338117192172
657,2.5494672754946714,6.679820872977837
658,2.5471124620060777,6.673312330817366
659,2.5447647951441565,6.666812501583099
660,2.542424242424241,6.660321395775965
661,2.5400907715582437,6.653839023530594
662,2.5392749244712975,6.644227873057043
663,2.552036199095021,6.742013199292968
664,2.5496987951807215,6.735481836986525
665,2.550375939849623,6.725657753406094
666,2.5480480480480465,6.719162856550269
667,2.5457271364317826,6.712676645185677
668,2.5434131736526933,6.706199128688754
669,2.5411061285500733,6.699730316091014
670,2.5388059701492525,6.693270216083784
671,2.53800298062593,6.6837271594546275
672,2.535714285714284,6.677295918367373
673,2.533432392273401,6.670873359842297
674,2.532640949554894,6.661397476424051
675,2.530370370370368,6.65500356652952
676,2.5325443786982227,6.648349147438843
677,2.5376661742983733,6.6562622046608695
678,2.558997050147491,6.954483949843831
679,2.5611192930780544,6.947295359848714
680,2.558823529411763,6.940657439446391
681,2.559471365638765,6.930750968710201
682,2.557184750733136,6.9241492591223235
683,2.5549048316251812,6.917556469713137
684,2.5540935672514604,6.907892599432328
685,2.5576642335766406,6.906528850764583
686,2.556851311953351,6.896913700923959
687,2.5691411935953403,6.990488782102239
688,2.5712209302325566,6.983299672120089
689,2.568940493468794,6.976742128534468
690,2.566666666666665,6.970193236715001
691,2.5687409551374802,6.9630749705224115
692,2.567919075144507,6.953479484780672
693,2.565656565656564,6.94698791668491
694,2.5634005763688745,6.940504862593351
695,2.561151079136689,6.934030329693104
696,2.55890804597701,6.927564324877814
697,2.5581061692969853,6.918072740521505
698,2.555873925501431,6.911634551440487
699,2.5536480686695264,6.905204860407595
700,2.55142857142857,6.898783673469411
701,2.5492154065620527,6.892370996396041
702,2.5470085470085455,6.885966834684806
703,2.5462304409672813,6.876596743483045
704,2.5468749999999982,6.8671209161932065
705,2.54609929078014,6.857803933403777
706,2.5453257790368253,6.848512145992689
707,2.544554455445543,6.839245452126566
708,2.5437853107344615,6.830003750518713
709,2.5543018335684042,6.89867331369201
710,2.5577464788732374,6.897369569529881
711,2.5555555555555536,6.891076730739203
712,2.5547752808988746,6.881831129276631
713,2.5806451612903207,7.348685698773947
714,2.5784313725490176,7.341887735486378
715,2.5762237762237743,7.335099026847304
716,2.586592178770948,7.401719671670698
717,2.5843793584379338,7.394902439071861
718,2.5835654596100257,7.385078095297239
719,2.5813630041724593,7.378289658214089
720,2.580555555555553,7.368510802469164
721,2.5797503467406355,7.358757774011697
722,2.57894736842105,7.349030470914157
723,2.5781466113416296,7.33932879178315
724,2.575966850828727,7.332626827630442
725,2.575172413793101,7.322969797859718
726,2.5743801652892535,7.31333811442755
727,2.5722145804676724,7.306683266197344
728,2.5714285714285685,7.297095761381506
729,2.5692729766803812,7.290468744413803
730,2.571232876712326,7.283282041658876
731,2.5731874145006812,7.276107350648748
732,2.575136612021855,7.268944653468333
733,2.5729877216916752,7.262408126725124
734,2.572207084468662,7.252960523873545
735,2.5700680272108816,7.246451015780491
736,2.570652173913041,7.236856096408346
737,2.5739484396200787,7.235033663555939
738,2.57452574525745,7.225475723591952
739,2.5723951285520945,7.219048525876163
740,2.5702702702702673,7.212629656683741
741,2.5681511470985123,7.206219118854991
742,2.5700808625336897,7.199266570280687
743,2.5693135935397007,7.1900139299229195
744,2.5712365591397814,7.18309739565271
745,2.56912751677852,7.176765010585142
746,2.5670241286863233,7.170440742045186
747,2.5662650602409602,7.161271592393704
748,2.5668449197860927,7.1519488689982875
749,2.5660881174899832,7.142828622408905
750,2.5639999999999965,7.136570666666699
751,2.5619174434087846,7.130320690920794
