itr,mu,sigma
165,1.2242424242424246,0.33153351698806177
166,1.2289156626506028,0.33313978806793365
167,1.233532934131737,0.33468392556204907
168,1.2321428571428574,0.3330144557823125
169,1.230769230769231,0.3313609467455618
170,1.2294117647058826,0.32972318339100304
171,1.2280701754385968,0.32810095413973484
172,1.226744186046512,0.3264940508382903
173,1.2312138728323703,0.3280430351832666
174,1.2298850574712648,0.32646320517901906
175,1.2285714285714289,0.3248979591836729
176,1.2272727272727275,0.3233471074380161
177,1.2259887005649721,0.3218104631491585
178,1.2247191011235958,0.32028784244413533
179,1.2234636871508382,0.31877906432383485
180,1.2222222222222223,0.317283950617284
181,1.2209944751381216,0.31580232593632696
182,1.2197802197802199,0.314334017630721
183,1.2185792349726778,0.3128788557436766
184,1.2173913043478264,0.3114366729678635
185,1.2162162162162165,0.31000730460189896
186,1.220430107526882,0.311625621459128
187,1.2245989304812837,0.3131916840630271
188,1.2234042553191493,0.31179266636487024
189,1.232804232804233,0.32675457014081344
190,1.231578947368421,0.3253185595567869
191,1.2303664921465969,0.3238946300814125
192,1.2291666666666667,0.32248263888888906
193,1.2279792746113989,0.3210824451663137
194,1.22680412371134,0.3196939100860885
195,1.2256410256410255,0.3183168967784358
196,1.2244897959183672,0.3169512703040407
197,1.2233502538071064,0.31559689762683996
198,1.2222222222222219,0.31425364758698215
199,1.2261306532663314,0.31569909850761446
200,1.2349999999999997,0.32977500000000104
201,1.2388059701492535,0.3310314101136118
202,1.2376237623762374,0.3296735614155484
203,1.236453201970443,0.32832633647989606
204,1.2352941176470587,0.3269896193771633
205,1.2341463414634144,0.32566329565734775
206,1.2330097087378638,0.32434725233292605
207,1.2318840579710142,0.32304137786179465
208,1.2307692307692304,0.3217455621301788
209,1.2296650717703344,0.32045969643552286
210,1.228571428571428,0.31918367346938936
211,1.2274881516587672,0.31791738730037666
212,1.2264150943396221,0.3166607333570681
213,1.2253521126760558,0.31541360841103105
214,1.22429906542056,0.31417591055987604
215,1.223255813953488,0.3129475392103853
216,1.2222222222222217,0.31172839506173
217,1.2211981566820271,0.31051838008876964
218,1.2201834862385317,0.30931739752546217
219,1.2237442922374424,0.31066908529847326
220,1.2227272727272722,0.3094834710743817
221,1.221719457013574,0.3083065457300236
222,1.2207207207207202,0.3071382193003829
223,1.2197309417040354,0.3059784029439576
224,1.2232142857142851,0.30731823979592
225,1.2222222222222217,0.30617283950617447
226,1.2212389380530968,0.3050356331740951
227,1.2246696035242286,0.3063517630848662
228,1.228070175438596,0.30763311788242675
229,1.2270742358078597,0.30651589405236535
230,1.2260869565217387,0.30540642722117317
231,1.2251082251082246,0.30430464196698126
232,1.2241379310344822,0.3032104637336519
233,1.2231759656652355,0.3021238188214941
234,1.2222222222222217,0.30104463437796936
235,1.2255319148936166,0.3023268447261216
236,1.2245762711864403,0.30126041367423273
237,1.2236286919831219,0.30020117858605433
238,1.2226890756302515,0.29914907139326496
239,1.2259414225941418,0.30041490870258003
240,1.2249999999999994,0.2993750000000017
241,1.2240663900414932,0.2983419706960986
242,1.223140495867768,0.2973157571204168
243,1.2263374485596703,0.2985655980626274
244,1.2254098360655734,0.29755106154259714
245,1.224489795918367,0.2965431070387352
246,1.2235772357723573,0.2955416749289457
247,1.2226720647773275,0.2945467062236733
248,1.2258064516129028,0.2957856399583778
249,1.2248995983935738,0.2948016967468281
250,1.2279999999999995,0.2960160000000014
251,1.227091633466135,0.2950429358264166
252,1.2261904761904758,0.29407596371882194
253,1.2252964426877466,0.2931150306988093
254,1.2244094488188972,0.2921600843201697
255,1.2235294117647055,0.2912110726643611
256,1.2226562499999996,0.29026794433593883
257,1.2217898832684821,0.2893306484579643
258,1.220930232558139,0.2883991346673893
259,1.2200772200772196,0.2874733531104201
260,1.219230769230769,0.28655325443787083
261,1.2183908045977008,0.2856387898005033
262,1.2175572519083966,0.2847299108443573
263,1.2167300380228132,0.28382656970608355
264,1.2159090909090904,0.2829287190082661
265,1.215094339622641,0.2820363118547542
266,1.2255639097744357,0.31002317824636894
267,1.2247191011235952,0.3090518873879573
268,1.223880597014925,0.3080864335041227
269,1.223048327137546,0.3071267671812177
270,1.2222222222222219,0.30617283950617424
271,1.2250922509225088,0.30726705791043285
272,1.2242647058823526,0.3063229887543266
273,1.223443223443223,0.30538448120865835
274,1.222627737226277,0.30445148915765485
275,1.2218181818181815,0.3035239669421501
276,1.2210144927536228,0.30260186935517885
277,1.2202166064981945,0.3016851516375829
278,1.2194244604316542,0.3007737694736312
279,1.2186379928315407,0.2998676789866539
280,1.2178571428571425,0.29896683673469493
281,1.2170818505338075,0.29807119970618534
282,1.2163120567375882,0.29718072531562956
283,1.2155477031802115,0.29629537139931994
284,1.2218309859154926,0.30642481650466347
285,1.221052631578947,0.3055216989843046
286,1.22027972027972,0.3046236979803427
287,1.2195121951219507,0.30373077249936453
288,1.2187499999999996,0.3028428819444464
289,1.2179930795847747,0.30195998611127917
290,1.2172413793103445,0.3010820451843059
291,1.2164948453608244,0.3002090197328815
292,1.2157534246575339,0.2993408707074514
293,1.215017064846416,0.29847755943575516
294,1.214285714285714,0.2976190476190492
295,1.2135593220338978,0.2967652973283559
296,1.2128378378378375,0.2959162710007319
297,1.2121212121212117,0.29507193143556965
298,1.211409395973154,0.294232241790912
299,1.2107023411371234,0.2933971655798051
300,1.2099999999999995,0.29256666666666864
301,1.2093023255813948,0.2917407092636968
302,1.2086092715231782,0.2909192579272861
303,1.2079207920792074,0.2901022775544899
304,1.2072368421052626,0.2892897333795035
305,1.2065573770491798,0.28848159097017145
306,1.209150326797385,0.28958947413388203
307,1.2084690553745923,0.2887882099544845
308,1.2077922077922072,0.28799122954967316
309,1.2071197411003232,0.28719850022517757
310,1.2064516129032252,0.28640998959417474
311,1.2057877813504818,0.28562566557417934
312,1.2051282051282046,0.28484549638395995
313,1.2044728434504788,0.28406945054047883
314,1.2038216560509551,0.2832974968558577
315,1.203174603174603,0.2825296044343677
316,1.20253164556962,0.2817657426694453
317,1.2018927444794951,0.2810058812407339
318,1.2012578616352199,0.2802499901111519
319,1.2006269592476486,0.2794980395239841
320,1.2031249999999996,0.2806152343750019
321,1.202492211838006,0.27986917828825564
322,1.2018633540372667,0.279126962694342
323,1.201238390092879,0.27838855926923634
324,1.2006172839506168,0.27765393994818055
325,1.1999999999999995,0.2769230769230788
326,1.1993865030674842,0.27619594263992053
327,1.2048929663608559,0.2852359977181136
328,1.2042682926829265,0.2844939767995258
329,1.2036474164133735,0.2837556933139953
330,1.2060606060606056,0.2848117539026649
331,1.2054380664652562,0.28407918876242677
332,1.2048192771084332,0.28335026854405787
333,1.2102102102102097,0.2921480038597175
334,1.2095808383233528,0.29140521352504734
335,1.2089552238805965,0.29066607262196675
336,1.2113095238095233,0.29165780895691795
337,1.2106824925816018,0.2909244600199019
338,1.2130177514792893,0.2919015440635855
339,1.2123893805309727,0.2911739368783799
340,1.2117647058823522,0.29044982698962185
341,1.2140762463343102,0.29141476251494436
342,1.2134502923976602,0.2906962826168755
343,1.2128279883381918,0.28998121530994947
344,1.2122093023255807,0.28926953758788776
345,1.21159420289855,0.28856122663306283
346,1.210982658959537,0.2878562598148975
347,1.2103746397694517,0.2871546146882733
348,1.209770114942528,0.28645626899194343
349,1.2120343839541539,0.287419643516887
350,1.2114285714285706,0.2867265306122475
351,1.21082621082621,0.28603663931299517
352,1.2102272727272718,0.28534994834711025
353,1.2096317280453248,0.2846664366137306
354,1.2146892655367223,0.29289157011076283
355,1.2140845070422528,0.292195992858562
356,1.213483146067415,0.29150359803055426
357,1.212885154061624,0.29081436496167345
358,1.2150837988826808,0.291727786273839
359,1.2144846796657374,0.29104367594913394
360,1.2138888888888881,0.29036265432099007
361,1.213296398891966,0.2896847016213835
362,1.2127071823204414,0.28900979823570916
363,1.2121212121212115,0.28833792470156316
364,1.211538461538461,0.28766906170752526
365,1.2109589041095885,0.28700319009195163
366,1.2103825136612016,0.28634029084177093
367,1.2098092643051765,0.28568034509128615
368,1.209239130434782,0.2850233341209849
369,1.2086720867208667,0.28436923935635217
370,1.2081081081081075,0.28371804236669296
371,1.20754716981132,0.28306972486396
372,1.206989247311827,0.28242426870158677
373,1.2064343163538864,0.28178165587332926
374,1.2058823529411755,0.28114186851211365
375,1.2053333333333325,0.28050488888889147
376,1.2047872340425523,0.2798706994115012
377,1.2042440318302379,0.2792392826235348
378,1.2063492063492054,0.28017132779037834
379,1.2110817941952499,0.2878983020168362
380,1.210526315789473,0.287257617728534
381,1.2099737532808392,0.286619684350482
382,1.2094240837696328,0.28598448507442464
383,1.211488250652741,0.28686540913088443
384,1.2109374999999993,0.28623453776041874
385,1.21038961038961,0.28560634171023946
386,1.2098445595854919,0.28498080485382316
387,1.209302325581395,0.2843579111832233
388,1.2087628865979378,0.2837376448081639
389,1.2082262210796912,0.28311998995512977
390,1.2076923076923074,0.28250493096647067
391,1.2071611253196928,0.2818924522995023
392,1.2066326530612241,0.2812825385256159
393,1.2061068702290074,0.2806751743293914
394,1.2055837563451774,0.28007034450771817
395,1.2050632911392403,0.2794680339689164
396,1.2045454545454544,0.27886822773186504
397,1.2040302267002518,0.2782709109251382
398,1.2035175879396984,0.2776760687861426
399,1.205513784461153,0.27856608940898653
400,1.2075000000000002,0.27944375
401,1.206982543640898,0.2788539872264473
402,1.2064676616915426,0.27826662706368643
403,1.208436724565757,0.27913477701358924
404,1.212871287128713,0.286368983432997
405,1.212345679012346,0.2857735101356502
406,1.2118226600985225,0.28518042175252956
407,1.2137592137592141,0.28600233022837407
408,1.2132352941176474,0.28541306228373675
409,1.2127139364303183,0.28482613088157005
410,1.21219512195122,0.2842415229030333
411,1.2116788321167888,0.2836592253183434
412,1.2111650485436898,0.283079225186162
413,1.2106537530266348,0.2825015096529844
414,1.2101449275362324,0.28192606595253045
415,1.209638554216868,0.28135288140513803
416,1.2091346153846159,0.28078194341715923
417,1.2086330935251803,0.2802132394803576
418,1.2081339712918666,0.27964675717130927
419,1.2100238663484493,0.280472314466196
420,1.2095238095238101,0.2799092970521533
421,1.2090261282660337,0.27934845774961703
422,1.2085308056872044,0.2787897845960323
423,1.2080378250591022,0.27823326570874407
424,1.209905660377359,0.279052821288714
425,1.2117647058823535,0.27986159169550073
426,1.2159624413145544,0.2866935572747906
427,1.2154566744730684,0.2861311146334369
428,1.214953271028038,0.2855707922089257
429,1.2191142191142197,0.29231529930830535
430,1.2186046511627913,0.2917468902109239
431,1.2180974477958242,0.2911806030329287
432,1.2175925925925932,0.2906164266117959
433,1.2170900692840652,0.29005434985519085
434,1.2165898617511526,0.2894943617405332
435,1.216091954022989,0.2889364513145718
436,1.21559633027523,0.28838060769295426
437,1.2151029748283757,0.28782682005979976
438,1.2146118721461192,0.28727507766727056
439,1.2164009111617318,0.2880225818670503
440,1.2159090909090915,0.28747417355371807
441,1.2154195011337874,0.28692777186460305
442,1.2171945701357472,0.28766814766282356
443,1.2167042889390525,0.2871250299364576
444,1.2162162162162167,0.28658388117847533
445,1.2157303370786523,0.28604469132685173
446,1.2174887892376687,0.2867793440447217
447,1.217002237136466,0.2862433624111016
448,1.2165178571428577,0.2857093032525502
449,1.2160356347438759,0.28517715685934
450,1.2155555555555562,0.2846469135802461
451,1.2150776053215082,0.2841185638222028
452,1.2168141592920358,0.2848500274101333
453,1.2163355408388525,0.28432476158453035
454,1.215859030837005,0.2838013545770335
455,1.215384615384616,0.28327979712595
456,1.214912280701755,0.28276008002462216
457,1.2144420131291034,0.2822421941211106
458,1.213973799126638,0.28172613031788063
459,1.2135076252723316,0.2812118795714844
460,1.2130434782608701,0.28069943289224875
461,1.2125813449023866,0.28018878134396075
462,1.2121212121212126,0.2796799160435517
463,1.2116630669546442,0.27917282816078726
464,1.2112068965517246,0.2786675089179542
465,1.2107526881720434,0.2781639495895474
466,1.2103004291845498,0.2776621415019611
467,1.2098501070663816,0.27716207603317855
468,1.20940170940171,0.27666374461246157
469,1.2089552238805974,0.2761671387200453
470,1.2085106382978728,0.27567224988682604
471,1.2080679405520174,0.2751790696940597
472,1.2076271186440684,0.27468758977305296
473,1.2093023255813957,0.2754314371404687
474,1.2088607594936713,0.2749425839876083
475,1.2084210526315795,0.27445540166204885
476,1.2079831932773113,0.2739698820704748
477,1.2096436058700215,0.27470783944024624
478,1.2092050209205025,0.2742248910208147
479,1.2087682672233826,0.27374357678008643
480,1.2104166666666671,0.2744748263888881
481,1.2120582120582126,0.2751976348649936
482,1.2136929460580919,0.27591208829048997
483,1.2153209109730854,0.27661827175734754
484,1.2148760330578516,0.27614234000409743
485,1.2144329896907222,0.27566797746838034
486,1.2139917695473255,0.2751951768869916
487,1.2135523613963044,0.2747239310365175
488,1.2172131147540988,0.28068731523783885
489,1.2167689161554196,0.28020960099698433
490,1.2163265306122453,0.27973344439816694
491,1.2158859470468437,0.27925883831575193
492,1.2154471544715453,0.27878577566263374
493,1.2231237322515218,0.30721377170858455
494,1.2226720647773284,0.30669245521152555
495,1.2222222222222228,0.306172839506172
496,1.2278225806451617,0.32108074271592035
497,1.2273641851106645,0.3205389277313775
498,1.2269076305220887,0.31999887098595137
499,1.2264529058116238,0.31946056441540316
500,1.2280000000000004,0.3200159999999994
501,1.2275449101796412,0.31948079888127867
502,1.227091633466136,0.3189473182965341
503,1.226640159045726,0.31841555043496417
504,1.2281746031746037,0.3189680964978576
505,1.2277227722772281,0.31843936868934364
506,1.2272727272727277,0.3179123248293201
507,1.2268244575936889,0.31738695735054323
508,1.226377952755906,0.31686325872651677
509,1.2298624754420437,0.32240882195143516
510,1.2294117647058829,0.32188004613610066
511,1.2289628180039143,0.32135293599518944
512,1.2285156250000004,0.3208274841308587
513,1.228070175438597,0.3203036831845689
514,1.2276264591439694,0.3197815258368777
515,1.227184466019418,0.3192610048072384
516,1.226744186046512,0.31874211285379417
517,1.2263056092843332,0.3182248427731773
518,1.2258687258687264,0.3177091874003062
519,1.2254335260115612,0.3171951396081829
520,1.2250000000000005,0.3166826923076915
521,1.2245681381957778,0.3161718384473968
522,1.2260536398467436,0.31671584386606155
523,1.2256214149139584,0.31620778783968007
524,1.225190839694657,0.3157012994580728
525,1.2247619047619052,0.3151963718820856
526,1.2262357414448672,0.3157375413841459
527,1.2277039848197349,0.31627233742245053
528,1.2272727272727277,0.3157713498622583
529,1.2268431001890363,0.3152718865355679
530,1.226415094339623,0.3147739409042358
531,1.2259887005649721,0.3142775064636596
532,1.2255639097744364,0.3137825767426081
533,1.2251407129455913,0.3132891453030562
534,1.226591760299626,0.3138247134901593
535,1.226168224299066,0.31333391562581836
536,1.2257462686567169,0.31284459233682305
537,1.2271880819366856,0.31337626443896527
538,1.2267657992565058,0.3128895399455509
539,1.2263450834879408,0.3124042668172011
540,1.2314814814814816,0.32604595336076847
541,1.2310536044362295,0.32554214315244234
542,1.230627306273063,0.32503982788905383
543,1.230202578268877,0.324539001319319
544,1.2297794117647063,0.3240396572231832
545,1.229357798165138,0.3235417894116652
546,1.2289377289377295,0.32304539172670976
547,1.2303473491773314,0.32353973309626327
548,1.2299270072992705,0.32304598007352503
549,1.234972677595629,0.3364089701095876
550,1.234545454545455,0.3358975206611563
551,1.2341197822141565,0.3353875645995894
552,1.2336956521739135,0.3348790957781975
553,1.2332730560578666,0.33437210808053375
554,1.238267148014441,0.3475608961409631
555,1.2378378378378383,0.3470367664962255
556,1.2374100719424463,0.34651415558200926
557,1.2369838420107722,0.3459930571895482
558,1.2365591397849465,0.34547346514047894
559,1.2361359570661898,0.3449553732866961
560,1.235714285714286,0.3444387755102043
561,1.237076648841355,0.34486418129073093
562,1.2366548042704628,0.34435037550183045
563,1.2362344582593252,0.34383804094406756
564,1.2358156028368796,0.3433271716714452
565,1.2353982300884958,0.34281776176677914
566,1.2349823321554771,0.3423098053415581
567,1.234567901234568,0.3418032965358073
568,1.234154929577465,0.3412982295179532
569,1.2337434094903341,0.34079459848468496
570,1.2333333333333336,0.340292397660819
571,1.2329246935201403,0.33979162129916207
572,1.2325174825174827,0.3392922636803759
573,1.2338568935427576,0.3397263111086748
574,1.2334494773519167,0.3392295645206327
575,1.23304347826087,0.33873421550094496
576,1.2326388888888893,0.33824025848765427
577,1.232235701906413,0.3377476879454775
578,1.2318339100346025,0.3372564983656803
579,1.2314335060449053,0.336766684265946
580,1.2327586206896555,0.3372027348394768
581,1.2323580034423411,0.3367154380985955
582,1.2319587628865982,0.33622949658128753
583,1.23327615780446,0.33666285169570065
584,1.2328767123287674,0.3361793957590544
585,1.2324786324786328,0.3356972751844547
586,1.2320819112627988,0.33521648475812227
587,1.2316865417376492,0.3347370192907666
588,1.231292517006803,0.3342588736174743
589,1.2308998302207133,0.3337820425975946
590,1.2305084745762713,0.33330652111462267
591,1.230118443316413,0.3328323040760881
592,1.2297297297297298,0.3323593864134411
593,1.2293423271500843,0.3318877630819377
594,1.228956228956229,0.3314174290605274
595,1.2302521008403362,0.33185791963844413
596,1.2298657718120805,0.3313899148687005
597,1.2294807370184255,0.3309231809522213
598,1.2290969899665551,0.3304577130009738
599,1.2287145242070117,0.3299935061496493
600,1.23,0.33043333333333424
601,1.2312811980033278,0.3308684084484823
602,1.2308970099667773,0.33040750102096106
603,1.232172470978441,0.33083889562689706
604,1.2317880794701985,0.33038024648041864
605,1.2330578512396693,0.330808004917698
606,1.2326732673267324,0.3303515995163886
607,1.232289950576606,0.329896403572816
608,1.2319078947368418,0.32944241256925366
609,1.2315270935960587,0.3289896220081392
610,1.2344262295081962,0.33356893308250646
611,1.235679214402618,0.3339806761473392
612,1.2352941176470582,0.33352556708958314
613,1.2349102773246323,0.3330716477410347
614,1.2361563517915304,0.3334809918407644
615,1.2357723577235766,0.3330292815123297
616,1.2353896103896098,0.33257874430764267
617,1.2350081037277143,0.3321293759472974
618,1.23462783171521,0.3316811721703812
619,1.2358642972536344,0.3320901657527793
620,1.2354838709677416,0.33164412070759774
621,1.2351046698872783,0.3311992241488859
622,1.236334405144694,0.33160585601886017
623,1.2359550561797747,0.33116309268310484
624,1.2355769230769225,0.3307214620315604
625,1.2367999999999995,0.33112576000000193
626,1.2364217252396161,0.3306862374832873
627,1.2376395534290265,0.33108725125849503
628,1.2372611464968148,0.33064982352225436
629,1.2368839427662954,0.3302135016340586
630,1.2365079365079361,0.32977828168304524
631,1.2377179080824086,0.3301779933243101
632,1.2389240506329111,0.33057352587726463
633,1.238546603475513,0.3301413315563959
634,1.2381703470031542,0.3297102170386823
635,1.2377952755905508,0.32928017856035874
636,1.2405660377358487,0.33363741545033987
637,1.2401883830455256,0.33320436011622534
638,1.239811912225705,0.3327723784160943
639,1.2410015649452266,0.33315455242321734
640,1.2406249999999996,0.3327246093750016
641,1.240249609984399,0.33229572552637077
642,1.241433021806853,0.332675828068441
643,1.2410575427682733,0.33224895936379273
644,1.2406832298136643,0.33182313568149513
645,1.2418604651162788,0.33220118983234315
646,1.2414860681114548,0.3317773581650372
647,1.2411128284389485,0.33135455759432
648,1.2407407407407403,0.33093278463649023
649,1.240369799691833,0.33051203582137956
650,1.2399999999999995,0.33009230769230946
651,1.2396313364055294,0.32967359680605024
652,1.243865030674846,0.34083659528021615
653,1.2434915773353745,0.3404055730531039
654,1.2431192660550452,0.33997559128019783
655,1.2458015267175566,0.3441617621350759
656,1.245426829268292,0.34372908610946107
657,1.2465753424657526,0.3440712245366053
658,1.2462006079027348,0.34364057981726237
659,1.2488619119878597,0.347779433132007
660,1.2484848484848479,0.3473461891643732
661,1.2481089258698934,0.34691397300656424
662,1.247734138972809,0.3464827812816629
663,1.2473604826545996,0.3460526106254105
664,1.2469879518072282,0.345623457686169
665,1.2466165413533827,0.3451953191248822
666,1.2462462462462456,0.3447681916150409
667,1.2458770614692647,0.34434207184264176
668,1.2455089820359275,0.3439169565061515
669,1.245142002989536,0.3434928423164687
670,1.2447761194029845,0.34306972599688335
671,1.244411326378539,0.3426476042830413
672,1.247023809523809,0.34671733276644146
673,1.2466567607726593,0.3462926860501332
674,1.2462908011869431,0.34586903116167456
675,1.2459259259259254,0.34544636488340386
676,1.2455621301775144,0.34502468400966535
677,1.2451994091580498,0.34460398534677217
678,1.244837758112094,0.3441842657129699
679,1.2444771723122234,0.3437655219383975
680,1.244117647058823,0.34334775086505354
681,1.243759177679882,0.34293094934675605
682,1.2434017595307914,0.3425151142491054
683,1.243045387994143,0.3421002424494486
684,1.2456140350877187,0.3461064943059424
685,1.2452554744525544,0.34568916830944807
686,1.246355685131195,0.3460144157621414
687,1.2459970887918483,0.3455989694238406
688,1.2456395348837206,0.34518447471606417
689,1.2452830188679243,0.3447709286085947
690,1.2449275362318837,0.34435832808233724
691,1.2445730824891459,0.3439466701292839
692,1.2442196531791905,0.3435359517524823
693,1.2438672438672436,0.3431261699659982
694,1.243515850144092,0.3427173217948838
695,1.243165467625899,0.34230940427514245
696,1.2428160919540228,0.34190241445369396
697,1.2424677187948348,0.34149634938834117
698,1.2421203438395412,0.34109120614773425
699,1.2417739628040054,0.34068698181133605
700,1.241428571428571,0.34028367346938926
701,1.2425106990014263,0.3406179474604256
702,1.242165242165242,0.34021639434744944
703,1.2418207681365574,0.33981574596982367
704,1.2443181818181817,0.3437177169421499
705,1.2453900709219856,0.34403903224184007
706,1.2464589235127477,0.34435714916258164
707,1.246110325318246,0.34395587467415245
708,1.2457627118644066,0.3435554917169408
709,1.245416078984485,0.3431559975411851
710,1.2450704225352112,0.3427573894068645
711,1.2475386779184245,0.34660083359544047
712,1.2499999999999998,0.3504213483146079
713,1.249649368863955,0.3500174086146097
