170,0.0003
450,0.0001
1749,0.0001
150,0.0003
387,0.0001
101,0.0005
120,0.0003
398,0.0001
152,0.0005
497,0.0002
2378,0.0001
134,0.0002
391,0.0002
640,0.0001
217,0.0004
341,0.0002
359,0.0001
167,0.0002
437,0.0001
109,0.0005
2762,0.0001
368,0.0004
1719,0.0001
895,0.0002
606,0.0002
1254,0.0002
114,0.0005
444,0.0001
305,0.0003
90,0.0001
304,0.0002
74,0.0005
172,0.0002
750,0.0001
1596,0.0001
405,0.0003
1102,0.0001
539,0.0001
431,0.0001
122,0.0003
58,0.0019
2768,0.0001
2823,0.0001
189,0.0003
82,0.0004
1612,0.0001
161,0.0004
432,0.0002
1515,0.0001
119,0.0002
1851,0.0001
571,0.0001
448,0.0001
2478,0.0001
892,0.0001
888,0.0001
286,0.0001
1155,0.0001
123,0.0004
993,0.0002
153,0.0003
136,0.0002
962,0.0001
646,0.0001
255,0.0001
205,0.0002
230,0.0002
1226,0.0001
494,0.0001
188,0.0002
320,0.0001
197,0.0002
165,0.0001
201,0.0002
490,0.0002
210,0.0003
263,0.0001
283,0.0001
1077,0.0001
194,0.0004
3699,0.0001
2390,0.0001
1861,0.0001
561,0.0001
284,0.0001
1198,0.0001
107,0.0004
209,0.0001
282,0.0002
604,0.0001
416,0.0001
2741,0.0001
104,0.0005
322,0.0001
675,0.0001
475,0.0001
97,0.0004
4369,0.0001
906,0.0002
1085,0.0001
1070,0.0002
632,0.0001
278,0.0001
701,0.0002
682,0.0003
2338,0.0001
466,0.0001
227,0.0003
786,0.0002
828,0.0001
700,0.0002
3206,0.0001
594,0.0001
557,0.0001
2443,0.0001
426,0.0001
545,0.0001
872,0.0001
378,0.0002
1221,0.0001
105,0.0004
3128,0.0001
4883,0.0001
164,0.0001
297,0.0001
481,0.0002
141,0.0005
1290,0.0001
156,0.0002
274,0.0003
321,0.0002
963,0.0001
338,0.0001
1872,0.0001
551,0.0001
661,0.0001
264,0.0001
580,0.0002
633,0.0001
772,0.0001
712,0.0002
809,0.0001
1934,0.0001
2266,0.0001
95,0.0006
242,0.0001
2141,0.0001
929,0.0001
664,0.0001
2765,0.0001
392,0.0002
569,0.0001
844,0.0001
863,0.0001
99,0.0004
395,0.0001
225,0.0003
2066,0.0001
1143,0.0001
110,0.0002
1433,0.0001
337,0.0002
1390,0.0001
1822,0.0001
291,0.0001
140,0.0002
1631,0.0001
3140,0.0001
311,0.0002
1218,0.0001
372,0.0002
3317,0.0001
3837,0.0001
1522,0.0001
418,0.0001
942,0.0001
528,0.0003
279,0.0001
1017,0.0002
364,0.0002
1259,0.0001
690,0.0001
1071,0.0001
1132,0.0001
220,0.0001
433,0.0001
228,0.0001
695,0.0001
3237,0.0001
404,0.0001
250,0.0001
415,0.0001
1790,0.0001
666,0.0001
617,0.0001
1219,0.0001
308,0.0001
439,0.0001
247,0.0001
1154,0.0001
184,0.0001
231,0.0002
1048,0.0001
816,0.0001
376,0.0001
3148,0.0001
269,0.0001
4856,0.0001
2769,0.0001
641,0.0001
2046,0.0001
2312,0.0001
1172,0.0001
766,0.0001
2157,0.0001
1022,0.0001
3362,0.0001
1345,0.0001
1463,0.0001
1877,0.0001
3422,0.0001
223,0.0001
573,0.0001
597,0.0001
403,0.0001
410,0.0001
4462,0.0001
956,0.0001
1474,0.0001
267,0.0003
589,0.0001
455,0.0001
657,0.0001
656,0.0001
100,0.0005
371,0.0003
287,0.0001
629,0.0001
3281,0.0001
137,0.0001
352,0.0001
3547,0.0001
393,0.0002
128,0.0001
257,0.0001
276,0.0002
1429,0.0001
976,0.0001
148,0.0002
4524,0.0001
2304,0.0001
1799,0.0001
472,0.0001
747,0.0001
1229,0.0001
277,0.0001
1480,0.0001
386,0.0001
964,0.0002
748,0.0001
577,0.0001
306,0.0003
3690,0.0001
1809,0.0001
162,0.0003
1123,0.0001
343,0.0002
1263,0.0001
1528,0.0001
2313,0.0001
1023,0.0001
239,0.0002
298,0.0001
1500,0.0001
566,0.0001
3217,0.0001
4781,0.0001
434,0.0001
611,0.0002
631,0.0002
2302,0.0001
146,0.0001
443,0.0002
4402,0.0001
1755,0.0001
523,0.0001
2243,0.0001
2546,0.0001
356,0.0001
3421,0.0001
3264,0.0001
3728,0.0001
259,0.0001
2515,0.0001
2114,0.0001
3464,0.0001
739,0.0001
1326,0.0001
3559,0.0001
771,0.0001
1292,0.0001
262,0.0001
300,0.0001
425,0.0001
1383,0.0001
388,0.0001
556,0.0001
548,0.0001
737,0.0001
4896,0.0001
2117,0.0001
285,0.0001
835,0.0001
2472,0.0001
1533,0.0001
203,0.0001
206,0.0001
1388,0.0001
709,0.0001
932,0.0001
871,0.0001
145,0.0001
2198,0.0001
383,0.0001
496,0.0001
1224,0.0001
718,0.0001
3273,0.0001
696,0.0001
1168,0.0001
446,0.0001
568,0.0001
301,0.0001
192,0.0001
1235,0.0001
1619,0.0001
1667,0.0001
1700,0.0001
4731,0.0001
520,0.0001
2258,0.0001
774,0.0001
1308,0.0001
144,0.0002
536,0.0001
860,0.0001
3232,0.0001
822,0.0001
727,0.0001
246,0.0001
224,0.0001
2430,0.0001
346,0.0001
719,0.0001
414,0.0001
1068,0.0001
609,0.0001
834,0.0001
3762,0.0001
2014,0.0001
2888,0.0001
691,0.0001
1036,0.0001
968,0.0001
4117,0.0001
600,0.0001
2069,0.0001
1317,0.0001
272,0.0001
1535,0.0001
582,0.0001
296,0.0001
529,0.0001
791,0.0001
252,0.0001
251,0.0001
1592,0.0001
2121,0.0001
