0,0.0
148,0.0008
36,0.0037
5001,0.0338
744,0.0003
1303,0.0001
275,0.0001
294,0.0005
8,0.0287
3,0.065
10,0.0254
18,0.0124
240,0.0004
9,0.0267
7,0.0358
11,0.0206
12,0.0186
5,0.0481
19,0.0135
29,0.0073
53,0.0036
115,0.0008
152,0.0003
97,0.0011
20,0.0082
45,0.003
737,0.0002
13,0.0137
26,0.0067
186,0.0006
125,0.0011
76,0.0021
105,0.0008
28,0.0072
39,0.005
67,0.0017
2,0.0683
15,0.0137
130,0.001
14,0.0177
207,0.001
4,0.0502
38,0.0041
93,0.0013
595,0.0001
6,0.0383
56,0.0015
21,0.0092
641,0.0002
280,0.0002
16,0.013
331,0.0004
876,0.0001
588,0.0003
32,0.0053
122,0.001
182,0.0007
65,0.0021
257,0.0001
3787,0.0001
117,0.0012
78,0.0013
84,0.0018
136,0.0009
106,0.0013
31,0.0057
1791,0.0001
468,0.0002
143,0.0008
614,0.0001
23,0.0077
85,0.0013
48,0.0032
47,0.0034
379,0.0002
197,0.0003
103,0.0012
46,0.0032
1023,0.0001
1149,0.0002
334,0.0002
176,0.0005
542,0.0002
1465,0.0001
1354,0.0001
235,0.0004
17,0.0129
22,0.0096
166,0.0003
592,0.0001
369,0.0004
25,0.0077
382,0.0001
123,0.0005
73,0.002
279,0.0006
170,0.0006
162,0.0008
397,0.0004
394,0.0003
305,0.0006
30,0.0068
55,0.0025
330,0.0002
247,0.0002
493,0.0002
54,0.0021
59,0.003
904,0.0002
480,0.0003
534,0.0001
57,0.0022
81,0.0011
3771,0.0001
27,0.0068
91,0.0016
179,0.0007
1499,0.0001
1518,0.0002
128,0.0012
237,0.0003
374,0.0002
204,0.0004
51,0.0032
68,0.0023
276,0.0004
296,0.0003
307,0.0004
72,0.0024
40,0.004
153,0.0006
210,0.0004
312,0.0005
52,0.0029
205,0.0006
34,0.0042
114,0.0005
156,0.0005
86,0.0015
2091,0.0001
90,0.0011
44,0.0033
2571,0.0001
315,0.0002
50,0.0037
1796,0.0001
431,0.0004
649,0.0001
87,0.0011
149,0.0008
660,0.0001
92,0.001
37,0.0053
461,0.0002
453,0.0001
71,0.0013
49,0.0032
2276,0.0001
2120,0.0001
89,0.0022
365,0.0001
523,0.0001
2016,0.0001
141,0.0005
2199,0.0001
155,0.0005
3657,0.0001
494,0.0003
62,0.0023
172,0.0007
794,0.0001
142,0.0006
132,0.0004
98,0.0012
60,0.0024
1065,0.0001
217,0.0002
135,0.0006
70,0.0009
43,0.0031
138,0.001
951,0.0001
340,0.0003
414,0.0001
598,0.0002
100,0.0016
433,0.0004
88,0.0015
199,0.0004
4945,0.0001
1673,0.0001
75,0.0015
154,0.0002
61,0.002
241,0.0002
375,0.0005
290,0.0002
80,0.0015
41,0.0036
35,0.0047
144,0.0012
2252,0.0001
381,0.0005
645,0.0001
981,0.0001
24,0.0094
127,0.0005
329,0.0003
96,0.0012
184,0.0007
211,0.0003
300,0.0003
1754,0.0001
94,0.0009
192,0.0003
109,0.0007
42,0.003
292,0.0003
2098,0.0001
1608,0.0001
83,0.0005
187,0.0003
63,0.0018
718,0.0002
131,0.0006
116,0.0011
1025,0.0001
177,0.0002
2214,0.0001
251,0.0005
64,0.0013
505,0.0004
216,0.0003
118,0.0006
101,0.001
321,0.0002
69,0.0017
402,0.0001
4397,0.0001
404,0.0004
33,0.0052
82,0.001
58,0.0025
996,0.0001
206,0.0006
248,0.0004
259,0.0005
1301,0.0001
361,0.0004
2295,0.0001
188,0.0002
181,0.0005
426,0.0001
320,0.0002
1774,0.0001
830,0.0001
1203,0.0001
293,0.0007
252,0.0002
1332,0.0001
1256,0.0002
119,0.0007
3610,0.0001
1871,0.0001
133,0.0008
110,0.001
1474,0.0001
662,0.0002
158,0.0007
219,0.0003
74,0.0015
469,0.0004
3627,0.0001
780,0.0001
537,0.0001
213,0.0007
359,0.0002
146,0.0003
1632,0.0001
245,0.0003
2488,0.0002
990,0.0002
637,0.0002
1231,0.0002
1328,0.0001
789,0.0001
1854,0.0001
1201,0.0001
243,0.0006
4658,0.0001
163,0.0011
396,0.0005
535,0.0002
266,0.0001
3295,0.0001
842,0.0002
421,0.0002
840,0.0001
2595,0.0001
526,0.0001
1304,0.0001
129,0.0011
1353,0.0002
104,0.0008
1159,0.0002
242,0.0003
1018,0.0001
2323,0.0001
467,0.0003
1062,0.0001
102,0.0008
354,0.0002
191,0.0005
386,0.0001
684,0.0001
99,0.0007
809,0.0001
66,0.0011
496,0.0001
4818,0.0001
2632,0.0001
376,0.0002
736,0.0001
1094,0.0002
366,0.0002
264,0.0003
316,0.0001
398,0.0002
3896,0.0001
322,0.0003
1461,0.0001
1064,0.0001
563,0.0001
2555,0.0001
1030,0.0001
339,0.0001
107,0.0014
472,0.0002
167,0.0007
112,0.0008
238,0.0005
246,0.0003
189,0.0008
228,0.0003
1225,0.0001
740,0.0001
1365,0.0001
575,0.0001
95,0.0015
108,0.0006
1616,0.0001
287,0.0002
1344,0.0001
113,0.0006
278,0.0003
1009,0.0001
267,0.0004
674,0.0002
1975,0.0001
1949,0.0002
183,0.0005
244,0.0003
2636,0.0001
111,0.0008
196,0.0001
635,0.0001
455,0.0001
452,0.0002
180,0.0005
503,0.0002
174,0.0006
291,0.0002
173,0.0005
969,0.0001
907,0.0001
865,0.0001
599,0.0001
2263,0.0001
4848,0.0001
591,0.0001
717,0.0003
332,0.0002
147,0.0007
680,0.0002
765,0.0001
550,0.0001
271,0.0002
1278,0.0001
703,0.0002
310,0.0002
285,0.0003
337,0.0006
175,0.0008
168,0.0005
139,0.0007
1224,0.0001
963,0.0002
265,0.0004
4153,0.0001
1205,0.0001
150,0.0002
298,0.0001
954,0.0001
295,0.0001
579,0.0002
212,0.0004
202,0.0004
3544,0.0001
554,0.0001
268,0.0002
256,0.0002
2014,0.0001
527,0.0001
654,0.0001
3047,0.0001
4329,0.0001
2608,0.0001
195,0.0003
190,0.0007
223,0.0005
120,0.0009
1434,0.0001
124,0.0007
458,0.0002
1177,0.0001
347,0.0001
1454,0.0002
79,0.0019
3480,0.0001
201,0.0004
4163,0.0001
801,0.0002
799,0.0004
1318,0.0001
905,0.0001
1427,0.0001
4350,0.0002
319,0.0001
208,0.0004
283,0.0004
355,0.0002
371,0.0001
822,0.0002
520,0.0003
1488,0.0001
234,0.0002
372,0.0002
1175,0.0001
445,0.0001
1630,0.0002
419,0.0002
972,0.0001
1745,0.0001
1091,0.0001
796,0.0001
406,0.0002
499,0.0002
2271,0.0001
4016,0.0001
151,0.0006
169,0.0003
2350,0.0001
621,0.0003
609,0.0001
424,0.0002
516,0.0001
159,0.0005
492,0.0003
814,0.0001
638,0.0002
4928,0.0001
3607,0.0002
194,0.0006
656,0.0002
77,0.0011
1285,0.0001
401,0.0002
1322,0.0001
778,0.0001
2059,0.0001
428,0.0002
224,0.0003
2742,0.0001
955,0.0001
678,0.0002
437,0.0003
258,0.0005
178,0.0004
490,0.0002
281,0.0003
261,0.0003
336,0.0002
2109,0.0001
555,0.0001
324,0.0003
666,0.0003
3201,0.0001
2716,0.0001
2420,0.0001
1339,0.0001
4878,0.0001
864,0.0001
685,0.0003
1444,0.0001
3084,0.0001
121,0.0005
651,0.0002
1652,0.0001
1661,0.0002
4628,0.0001
1786,0.0001
367,0.0004
560,0.0001
852,0.0001
2256,0.0001
227,0.0007
3489,0.0001
423,0.0001
827,0.0001
236,0.0005
530,0.0001
748,0.0001
3119,0.0001
1031,0.0002
222,0.0003
894,0.0001
2614,0.0001
2824,0.0001
1806,0.0002
351,0.0003
3240,0.0001
323,0.0002
1245,0.0001
4743,0.0001
1082,0.0001
4450,0.0001
1809,0.0001
618,0.0001
1772,0.0001
405,0.0002
747,0.0001
4625,0.0001
2004,0.0002
1631,0.0001
2039,0.0001
387,0.0003
716,0.0002
313,0.0001
1504,0.0001
1367,0.0001
317,0.0002
309,0.0004
2150,0.0001
974,0.0001
1804,0.0001
607,0.0001
160,0.0002
200,0.0003
226,0.0004
1542,0.0001
1019,0.0001
164,0.0004
677,0.0001
3869,0.0001
232,0.0002
770,0.0002
4464,0.0001
1904,0.0001
3405,0.0001
418,0.0003
434,0.0002
